order,headword,definition,WordAoA_AoA Mean,WordAoA_AoA SD,WordAoA_No. of Raters,WordAoA_Male %,WordAoA_Female %,WordAoA_Age Max,WordAoA_Age Min,WordAoA_Education Max,WordAoA_Education Min,ValenceArousal_Valence_Mean,ValenceArousal_Valence_SD,ValenceArousal_Valence_N,ValenceArousal_Arousal_Mean,ValenceArousal_Arousal_SD,ValenceArousal_Arousal_N,ValenceArousal_Men_Valence_Mean,ValenceArousal_Men_Valence_SD,ValenceArousal_Men_Valence_N,ValenceArousal_Women_Valence_Mean,ValenceArousal_Women_Valence_SD,ValenceArousal_Women_Valence_N,ValenceArousal_Men_Arousal_Mean,ValenceArousal_Men_Arousal_SD,ValenceArousal_Men_Arousal_N,ValenceArousal_Women_Arousal_Mean,ValenceArousal_Women_Arousal_SD,ValenceArousal_Women_Arousal_N,SUBTLEXWord_WCount,SUBTLEXWord_W/million,SUBTLEXWord_logW,SUBTLEXWord_W-CD,SUBTLEXWord_W-CD%,SUBTLEXWord_logW-CD,MELD_lexicality,MELD_N,MELD_RT,MELD_RTSD,MELD_zRT,MELD_zRTSD,MELD_ERR,MELD_length,MELD_tstroke,MELD_wfreq,MELD_wfreq/mil,MELD_cd,MELD_C1stroke,MELD_C2stroke,MELD_C1nwf,MELD_C2nwf,MELD_C1cf,MELD_C2cf,MELD_C1nom,MELD_C2nom,MELD_C1nop,MELD_C2nop,Concreteness_Mean of Valid Ratings,Concreteness_SD of Valid Ratings,Concreteness_No.of Valid Ratings,CLD_C1,CLD_C2,CLD_Length,CLD_C1Structure,CLD_C2Structure,CLD_C1Type,CLD_C2Type,CLD_Pinyin,CLD_C1Pinyin,CLD_C2Pinyin,CLD_IPA,CLD_C1IPA,CLD_C2IPA,CLD_InitialPhoneme,CLD_FinalPhoneme,CLD_Phonemes,CLD_C1Phonemes,CLD_C2Phonemes,CLD_C1Tone,CLD_C2Tone,CLD_Frequency,CLD_C1Frequency,CLD_C2Frequency,CLD_FrequencyRaw,CLD_C1FrequencyRaw,CLD_C2FrequencyRaw,CLD_FrequencySUBTL,CLD_C1FrequencySUBTL,CLD_C2FrequencySUBTL,CLD_FrequencyRawSUBTL,CLD_C1FrequencyRawSUBTL,CLD_C2FrequencyRawSUBTL,CLD_FrequencyWeibo,CLD_C1FrequencyWeibo,CLD_C2FrequencyWeibo,CLD_FrequencyRawWeibo,CLD_C1FrequencyRawWeibo,CLD_C2FrequencyRawWeibo,CLD_PhonologicalFrequency,CLD_C1PhonologicalFrequency,CLD_C2PhonologicalFrequency,CLD_C1FamilySize,CLD_C2FamilySize,CLD_C1FamilyFrequency,CLD_C2FamilyFrequency,CLD_Strokes,CLD_C1Strokes,CLD_C2Strokes,CLD_C1Pixels,CLD_C2Pixels,CLD_C1PictureSize,CLD_C2PictureSize,CLD_C1OLDPixels,CLD_C2OLDPixels,CLD_PhonologicalN,CLD_C1PhonologicalN,CLD_C2PhonologicalN,CLD_PLD,CLD_C1PLD,CLD_C2PLD,CLD_C1SR,CLD_C2SR,CLD_C1SRFrequency,CLD_C2SRFrequency,CLD_C1SRFamilySize,CLD_C2SRFamilySize,CLD_C1SRStrokes,CLD_C2SRStrokes,CLD_MeanPhonemeFrequency,CLD_C1MeanPhonemeFrequency,CLD_C2MeanPhonemeFrequency,CLD_MinPhonemeFrequency,CLD_C1MinPhonemeFrequency,CLD_C2MinPhonemeFrequency,CLD_MaxPhonemeFrequency,CLD_C1MaxPhonemeFrequency,CLD_C2MaxPhonemeFrequency,CLD_C1InitialPhonemeFrequency,CLD_C2InitialPhonemeFrequency,CLD_MeanDiphoneFrequency,CLD_MinDiphoneFrequency,CLD_MaxDiphoneFrequency,CLD_C1Friends,CLD_C2Friends,CLD_C1HomographTypes,CLD_C2HomographTypes,CLD_C1HomographTokens,CLD_C2HomographTokens,CLD_C1FriendsFrequency,CLD_C2FriendsFrequency,CLD_C1HomographsFrequency,CLD_C2HomographsFrequency,CLD_C1HomophoneTypes,CLD_C2HomophoneTypes,CLD_C1HomophoneTokens,CLD_C2HomophoneTokens,CLD_C1HomophonesFrequency,CLD_C2HomophonesFrequency,CLD_C1Entropy,CLD_C1BackwardEntropy,CLD_C1RE,CLD_C2RE,CLD_PMI,CLD_PSPMI,CLD_TScore,CLD_PSTScore,CLD_C1ConditionalProbability,CLD_C1BackwardConditionalProbability,CLD_EntropyCharacterFrequencies
29055,挂念,"<entry id=""18709""><hwg><hw>挂念</hw><pinyin>guàniàn</pinyin></hwg><def><ps>动</ps>因想念而放心不下：<ex>母亲十分～在外地念书的儿子。</ex></def>",10.48,5.05898540552682,25.0,56.0,44.0,51.0,18.0,5.0,4.0,1.42,0.86,26.0,2.54,0.99,26.0,1.71,0.76,7.0,1.32,0.89,19.0,2.23,1.09,13.0,2.85,0.8,13.0,70.0,2.09,1.8451,60.0,0.96,1.7782,1.0,41.0,726.764390243902,279.346803275506,-0.354323456300007,0.805881053961692,0.0,2.0,17.0,70.0,2.09,60.0,9.0,1.0,38.0,1.0,3913.0,1.0,7.0,1.0,1.0,1.0,3.516129,1.060533,31.0,挂,念,2.0,LR,UD,PicPho,PicPho,gua4nian4,gua4,nian4,kwa4njɛn4,kwa4,njɛn4,k,n,7.0,3.0,4.0,4.0,4.0,14.5812,153.679,338.5432,1967.0,31120.0,68555.0,2.0896,83.6111,160.8974,70.0,3913.0,7530.0,18.7081,174.7399,391.9396,1897.0,27207.0,61025.0,14.5812,198.7695,462.7279,37.0,55.0,63.3655,373.6546,17.0,9.0,8.0,3476.0,3018.0,2292.0,3822.0,1867.1,2680.4,1.0,6.0,9.0,2.55,1.45,1.55,扌,心,19245.0025,19695.9012,233.0,59.0,3.0,4.0,174496.5477,179254.3267,170928.2135,45168.6212,54217.3314,45168.6212,321278.7324,321278.7324,231562.6835,54217.3314,231562.6835,35824.2451,8849.6516,69519.2809,37.0,57.0,0.0,0.0,0.0,0.0,165.7672,447.8354,0.0,0.0,2.0,1.0,9.0,1.0,18.4211,0.3113,2.5857,3.3473,2.3062,6.1605,7.7872,9.1992,56.4965,92.4234,0.57767988,0.04439279,0.8957
29081,挂钟,"<entry id=""18728""><hwg><hw>挂钟</hw><pinyin>guàzhōng</pinyin></hwg><def><ps>名</ps>挂在墙上的时钟。</def>",8.23076923076923,2.6878644654475,26.0,53.8461538461538,46.1538461538462,54.0,18.0,5.0,3.0,0.38,0.8,21.0,1.4,1.0,25.0,0.17,0.98,6.0,0.47,0.74,15.0,1.86,0.69,7.0,1.22,1.06,18.0,6.0,0.18,0.7782,5.0,0.08,0.699,1.0,37.0,817.942432432432,237.968266189766,0.0083852507536353,0.853006167264525,9.75609756097561,2.0,18.0,6.0,0.18,5.0,9.0,1.0,38.0,1.0,3913.0,1.0,7.0,1.0,1.0,1.0,1.361111,0.682549,36.0,挂,钟,2.0,LR,LR,PicPho,PicPho,gua4zhong1,gua4,zhong1,kwa4ʈʂʊŋ1,kwa4,ʈʂʊŋ1,k,ŋ,6.0,3.0,3.0,4.0,1.0,0.8154,153.679,377.3037,110.0,31120.0,76404.0,0.1791,83.6111,317.4786,6.0,3913.0,14858.0,1.0256,174.7399,395.2858,104.0,27207.0,61546.0,0.8154,198.7695,4795.8117,37.0,36.0,63.3655,448.4581,18.0,9.0,9.0,3476.0,3751.0,2292.0,2625.0,1867.1,2085.45,0.0,6.0,15.0,2.35,1.45,1.25,扌,钅,19245.0025,3731.8272,233.0,120.0,3.0,5.0,130041.6247,179254.3267,80828.9227,30825.1594,54217.3314,30825.1594,321278.7324,321278.7324,149471.4085,54217.3314,62190.2001,18694.682,684.7813,36853.5285,37.0,36.0,0.0,0.0,0.0,0.0,179.533,506.427,0.0,0.0,2.0,5.0,9.0,303.0,18.4211,4288.5693,2.5857,0.8606,2.3062,6.0592,3.3147,4.9158,2.5621,4.7969,0.03230543,0.0022796,0.8679999999999999
29101,指南,"<entry id=""66944""><hwg><hw>指南</hw><pinyin>zhǐnán</pinyin></hwg><def><ps>名</ps>指南针②：<ex>行动～。</ex></def><ci><div class=""title"">词语</div><div class=""cont""><a href=""entry://指南车"">指南车</a><a href=""entry://指南针"">指南针</a></div></ci>",9.81818181818182,3.48652321888786,22.0,59.0909090909091,40.9090909090909,44.0,19.0,4.0,3.0,0.84,0.99,25.0,1.96,1.27,24.0,0.7,0.95,10.0,0.93,1.03,15.0,2.0,1.26,11.0,1.92,1.32,13.0,189.0,5.63,2.2765,120.0,1.92,2.0792,1.0,39.0,692.964358974359,207.963985303059,-0.508996361687775,0.598671780666164,0.0,2.0,18.0,189.0,5.63,120.0,9.0,1.0,92.0,1.0,22020.0,1.0,7.0,1.0,1.0,1.0,2.565217,1.121123,23.0,指,南,2.0,LR,UD,PicPho,Picto,zhi3nan2,zhi3,nan2,ʈʂɹ3nan2,ʈʂɹ3,nan2,ʈʂ,n,5.0,2.0,3.0,3.0,2.0,5.8043,342.2716,336.8247,783.0,69310.0,68207.0,5.6418,470.5128,134.1026,189.0,22020.0,6276.0,5.858,303.7251,397.7585,594.0,47290.0,61931.0,5.8043,4747.917,2116.4789,79.0,82.0,382.4833,269.3106,18.0,9.0,9.0,3936.0,3826.0,2844.0,2363.0,2329.1,2498.75,0.0,12.0,18.0,2.1,1.4,1.05,扌,十,19245.0025,6136.4741,233.0,16.0,3.0,2.0,185577.1831,71740.9081,261468.0331,62190.2001,62190.2001,231562.6835,321278.7324,81291.616,321278.7324,62190.2001,231562.6835,24216.6457,179.5701,69519.2809,80.0,82.0,1.0,0.0,1.0,0.0,467.6649,324.5441,0.0519,0.0,9.0,4.0,181.0,123.0,4274.4477,1786.1305,3.6988,3.0167,5.7467,5.4649,4.4181,5.7357,10.6185,17.2563,0.02044653,0.0452575,1.0
29105,指名,"<entry id=""66941""><hwg><hw>指名</hw><pinyin>zhǐmíng</pinyin></hwg><def>（～<small>儿</small>）<ps>动</ps>指出人或事物的名字：<ex>～要我发言。</ex></def><ci><div class=""title"">词语</div><div class=""cont""><a href=""entry://指名道姓"">指名道姓</a></div></ci>",11.695652173913,4.71395204404094,23.0,56.5217391304348,43.4782608695652,49.0,20.0,5.0,2.0,0.21,0.83,24.0,2.36,0.95,25.0,0.0,0.39,14.0,0.5,1.18,10.0,2.71,1.11,7.0,2.22,0.88,18.0,20.0,0.6,1.301,18.0,0.29,1.2553,1.0,32.0,979.22625,456.321936884759,0.361019359352129,1.33842835558487,20.0,2.0,15.0,20.0,0.6,18.0,9.0,1.0,92.0,1.0,22020.0,1.0,7.0,1.0,1.0,1.0,2.782609,0.998022,23.0,指,名,2.0,LR,UD,PicPho,PicSyn,zhi3ming2,zhi3,ming2,ʈʂɹ3miŋ2,ʈʂɹ3,miŋ2,ʈʂ,ŋ,5.0,2.0,3.0,3.0,2.0,0.6523,342.2716,1189.4914,88.0,69310.0,240872.0,0.597,470.5128,923.6966000000002,20.0,22020.0,43229.0,0.6706,303.7251,1269.3834,68.0,47290.0,197643.0,1.9941,4747.917,3889.6812,79.0,208.0,382.4833,1213.4841,15.0,9.0,6.0,3936.0,3219.0,2844.0,2541.0,2329.1,2730.65,1.0,12.0,12.0,1.95,1.4,1.3,扌,口,19245.0025,50016.563,233.0,297.0,3.0,3.0,125700.4122,71740.9081,161673.4149,51733.3136,62190.2001,51733.3136,283815.5226,81291.616,283815.5226,62190.2001,51733.3136,13906.0823,471.9941,33763.6842,80.0,208.0,1.0,0.0,1.0,0.0,472.8169,1688.4285,0.0519,0.0,9.0,6.0,181.0,202.0,4274.4477,2200.6004,3.6988,3.1457,5.7467,6.0506,-0.891,0.125,-0.5068,0.07,0.00229795,0.00092623,0.7663999999999999
29108,指头,"<entry id=""66958""><hwg><hw>指头</hw><pinyin>zhǐ·tou（口语中多读zhí·tou）</pinyin></hwg><def><ps>名</ps>手前端的五个分支，可以屈伸拿东西。也指脚趾。</def><ci><div class=""title"">词语</div><div class=""cont""><a href=""entry://指头肚儿"">指头肚儿</a></div></ci>",7.36,4.38634243989226,25.0,56.0,44.0,51.0,18.0,5.0,4.0,0.13,0.34,23.0,1.32,0.95,25.0,0.33,0.52,6.0,0.06,0.24,17.0,1.38,1.19,13.0,1.25,0.62,12.0,113.0,3.37,2.0531,99.0,1.59,1.9956,1.0,39.0,723.511794871795,208.961700140578,-0.429213008671765,0.595410128669376,7.14285714285714,2.0,14.0,113.0,3.37,99.0,9.0,1.0,92.0,1.0,22020.0,1.0,7.0,1.0,1.0,1.0,1.52,0.87178,25.0,指,头,2.0,LR,LR,PicPho,Other,zhi3tou5,zhi3,tou5,ʈʂɹ3tʰou5,ʈʂɹ3,tʰou5,ʈʂ,u,5.0,2.0,3.0,3.0,5.0,3.5063,342.2716,1096.242,473.0,69310.0,221989.0,3.3731,470.5128,1048.4829,113.0,22020.0,49069.0,3.5503,303.7251,1110.5973,360.0,47290.0,172920.0,3.5063,4747.917,527.7391,79.0,364.0,382.4833,1147.3758,14.0,9.0,5.0,3936.0,2650.0,2844.0,3076.0,2329.1,2670.45,1.0,12.0,9.0,2.45,1.4,1.5,扌,大,19245.0025,16670.0889,233.0,29.0,3.0,3.0,104590.5322,71740.9081,126490.2817,42095.2706,62190.2001,42095.2706,192765.315,81291.616,192765.315,62190.2001,42095.2706,20132.3777,293.0096,62543.4099,80.0,49.0,1.0,1.0,1.0,316.0,469.9629,524.2328,0.0519,948.8584,9.0,0.0,181.0,0.0,4274.4477,0.0,3.6988,6.142,5.7467,4.3629,1.6768,2.5654,2.301,3.786,0.01235148,0.00502732,0.7915999999999999
29113,指引,"<entry id=""66963""><hwg><hw>指引</hw><pinyin>zhǐyǐn</pinyin></hwg><def><ps>动</ps>指点引导：<ex>～航向｜猎人～他通过了林区。</ex></def>",10.7142857142857,3.11677488989592,21.0,57.1428571428571,42.8571428571429,44.0,18.0,5.0,4.0,0.8,0.58,25.0,1.96,1.0,26.0,0.87,0.52,15.0,0.7,0.67,10.0,2.0,0.91,13.0,1.92,1.12,13.0,380.0,11.33,2.5798,305.0,4.89,2.4843,1.0,42.0,706.924523809524,318.013563172961,-0.414807702617982,0.95993889138676,0.0,2.0,13.0,380.0,11.33,305.0,9.0,1.0,92.0,1.0,22020.0,1.0,7.0,1.0,1.0,1.0,3.56,1.121011,25.0,指,引,2.0,LR,LR,PicPho,PicLog,zhi3yin3,zhi3,yin3,ʈʂɹ3in3,ʈʂɹ3,in3,ʈʂ,n,4.0,2.0,2.0,3.0,3.0,5.7302,342.2716,186.4,773.0,69310.0,37746.0,11.3433,470.5128,198.6538,380.0,22020.0,9297.0,3.8757,303.7251,182.7168,393.0,47290.0,28449.0,5.7302,4747.917,515.3892,79.0,59.0,382.4833,248.2431,13.0,9.0,4.0,3936.0,2680.0,2844.0,1627.0,2329.1,2511.65,1.0,12.0,6.0,1.95,1.4,1.4,扌,弓,19245.0025,1939.1556,233.0,16.0,3.0,3.0,164715.0056,71740.9081,257689.103,62190.2001,62190.2001,231562.6835,283815.5226,81291.616,283815.5226,62190.2001,283815.5226,13919.0635,233.1801,26541.7939,80.0,59.0,1.0,0.0,1.0,0.0,467.7391,258.1987,0.0519,0.0,9.0,6.0,181.0,81.0,4274.4477,251.4603,3.6988,1.458,5.7467,4.5883,4.672,6.9735,11.6119,26.6214,0.0201854,0.10673847,0.9364
29121,指控,"<entry id=""66938""><hwg><hw>指控</hw><pinyin>zhǐkòng</pinyin></hwg><def><ps>动</ps>指责并控告：<ex>提出～｜～他有受贿行为。</ex></def>",16.0,4.3528575,20.0,65.0,35.0,41.0,17.0,5.0,4.0,-0.64,0.81,25.0,2.68,1.17,22.0,-0.8,0.79,10.0,-0.53,0.83,15.0,2.75,1.22,12.0,2.6,1.17,10.0,1454.0,43.34,3.1626,783.0,12.54,2.8938,1.0,40.0,768.44875,294.795713257177,-0.293447498482665,0.776262824938341,0.0,2.0,20.0,1454.0,43.34,783.0,9.0,1.0,92.0,1.0,22020.0,1.0,7.0,1.0,1.0,1.0,3.032258,1.016001,31.0,指,控,2.0,LR,LR,PicPho,PicPho,zhi3kong4,zhi3,kong4,ʈʂɹ3kʰʊŋ4,ʈʂɹ3,kʰʊŋ4,ʈʂ,ŋ,5.0,2.0,3.0,3.0,4.0,11.5641,342.2716,176.9037,1560.0,69310.0,35823.0,43.403,470.5128,253.547,1454.0,22020.0,11866.0,1.0454,303.7251,153.8664,106.0,47290.0,23957.0,11.5641,4747.917,274.5145,79.0,28.0,382.4833,157.8428,20.0,9.0,11.0,3936.0,3696.0,2844.0,2947.0,2329.1,2483.0,3.0,12.0,14.0,2.15,1.4,1.3,扌,扌,19245.0025,19245.0025,233.0,233.0,3.0,3.0,69997.0541,71740.9081,68834.4848,26206.8866,62190.2001,26206.8866,149471.4085,81291.616,149471.4085,62190.2001,26206.8866,11788.7954,281.023,30825.1594,80.0,28.0,1.0,0.0,1.0,0.0,461.9051,189.066,0.0519,0.0,9.0,1.0,181.0,23.0,4274.4477,73.8844,3.6988,2.4466,5.7467,3.1474,6.2316,8.2839,29.0865,59.8427,0.04073639,0.26472086,0.9255
29129,指标,"<entry id=""66909""><hwg><hw>指标</hw><pinyin>zhǐbiāo</pinyin></hwg><def><ps>名</ps>计划中规定达到的目标：<ex>数量～｜质量～｜生产～。</ex></def>",13.7,4.65776092582104,20.0,35.0,65.0,38.0,19.0,5.0,2.0,0.5,0.81,26.0,2.04,1.08,26.0,0.46,0.78,13.0,0.54,0.88,13.0,1.92,1.19,13.0,2.15,0.99,13.0,52.0,1.55,1.716,45.0,0.72,1.6532,1.0,38.0,771.332105263158,310.506963791499,-0.246208098582067,0.943832937011724,5.0,2.0,18.0,52.0,1.55,45.0,9.0,1.0,92.0,1.0,22020.0,1.0,7.0,1.0,1.0,1.0,2.409091,1.098011,22.0,指,标,2.0,LR,LR,PicPho,Other,zhi3biao1,zhi3,biao1,ʈʂɹ3pjau1,ʈʂɹ3,pjau1,ʈʂ,u,6.0,2.0,4.0,3.0,1.0,5.3744,342.2716,259.6049,725.0,69310.0,52570.0,1.5522,470.5128,204.5299,52.0,22020.0,9572.0,6.6371,303.7251,276.1593,673.0,47290.0,42998.0,5.3744,4747.917,394.47,79.0,73.0,382.4833,367.5019,18.0,9.0,9.0,3936.0,3592.0,2844.0,3262.0,2329.1,2443.8,1.0,12.0,10.0,2.1,1.4,1.4,扌,木,19245.0025,23327.0765,233.0,210.0,3.0,4.0,149470.2632,71740.9081,188334.9407,62190.2001,62190.2001,63876.8495,321278.7324,81291.616,321278.7324,62190.2001,63876.8495,34861.7331,755.8784,81215.1816,80.0,73.0,1.0,0.0,1.0,0.0,468.0949,367.3017,0.0519,0.0,9.0,6.0,181.0,15.0,4274.4477,21.7939,3.6988,1.9298,5.7467,6.0026,3.8496,5.3375,8.1915,14.377,0.01893198,0.03434391,0.9863
29137,指甲,"<entry id=""66932""><hwg><hw>指甲</hw><pinyin>zhǐ·jia（口语中多读zhī·jia）</pinyin></hwg><def><ps>名</ps>指尖上面的角质物，有保护指尖的作用。</def><ci><div class=""title"">词语</div><div class=""cont""><a href=""entry://指甲盖儿"">指甲盖儿</a><a href=""entry://指甲花"">指甲花</a><a href=""entry://指甲心儿"">指甲心儿</a></div></ci>",6.28571428571429,3.55165957184606,21.0,52.3809523809524,47.6190476190476,47.0,21.0,5.0,4.0,-0.12,0.73,25.0,1.35,1.04,20.0,-0.4,0.84,10.0,0.07,0.59,15.0,1.63,0.92,8.0,1.17,1.11,12.0,559.0,16.66,2.7474,367.0,5.88,2.5647,1.0,40.0,644.02325,193.012503572491,-0.648713395119684,0.637250593308933,0.0,2.0,14.0,559.0,16.66,367.0,9.0,1.0,92.0,1.0,22020.0,1.0,7.0,1.0,1.0,1.0,1.5,0.745356,28.0,指,甲,2.0,LR,SG,PicPho,Picto,zhi3jia5,zhi3,jia5,ʈʂɹ3tɕja5,ʈʂɹ3,tɕja5,ʈʂ,a,5.0,2.0,3.0,3.0,5.0,29.2809,342.2716,94.2519,3950.0,69310.0,19086.0,16.6866,470.5128,53.141,559.0,22020.0,2487.0,33.4418,303.7251,106.6089,3391.0,47290.0,16599.0,29.2809,4747.917,172.6093,79.0,43.0,382.4833,64.9518,14.0,9.0,5.0,3936.0,3298.0,2844.0,998.0,2329.1,2321.05,1.0,12.0,5.0,2.55,1.4,1.7,扌,田,19245.0025,4157.0321,233.0,22.0,3.0,5.0,142365.3299,71740.9081,189448.2777,62190.2001,62190.2001,71647.235,321278.7324,81291.616,321278.7324,62190.2001,71647.235,35135.0908,5209.8517,81215.1816,80.0,2.0,1.0,1.0,1.0,41.0,444.1883,4.0623,0.0519,72.1423,9.0,2.0,181.0,10.0,4274.4477,139.2661,3.6988,2.0984,5.7467,3.5222,8.9577,9.5237,120.4147,146.6112,0.1031466199999999,0.62519785,0.7526
29146,指纹,"<entry id=""66961""><hwg><hw>指纹</hw><pinyin>zhǐwén</pinyin></hwg><def><ps>名</ps>手指头肚<small>儿</small>上皮肤的纹理，也指这种纹理留下来的痕迹。</def>",12.55,4.07140218959926,20.0,50.0,50.0,43.0,15.0,5.0,3.0,0.05,0.21,22.0,1.58,1.28,24.0,0.0,0.0,8.0,0.07,0.27,14.0,1.31,1.18,13.0,1.91,1.38,11.0,1879.0,56.01,3.2739,715.0,11.45,2.8543,1.0,42.0,606.678333333333,121.5010412465,-0.768571450184051,0.345599329601104,0.0,2.0,16.0,1879.0,56.01,715.0,9.0,1.0,92.0,1.0,22020.0,1.0,7.0,1.0,1.0,1.0,1.333333,0.478091,36.0,指,纹,2.0,LR,LR,PicPho,PicPho,zhi3wen2,zhi3,wen2,ʈʂɹ3wən2,ʈʂɹ3,wən2,ʈʂ,n,5.0,2.0,3.0,3.0,2.0,15.2706,342.2716,61.8617,2060.0,69310.0,12527.0,56.0896,470.5128,73.7393,1879.0,22020.0,3451.0,1.785,303.7251,58.2916,181.0,47290.0,9076.0,15.2706,4747.917,1105.7524,79.0,22.0,382.4833,51.1638,16.0,9.0,7.0,3936.0,3430.0,2844.0,4199.0,2329.1,2459.0,2.0,12.0,13.0,1.9,1.4,1.1,扌,纟,19245.0025,11417.6494,233.0,100.0,3.0,3.0,125368.9029,71740.9081,161120.8994,62190.2001,62190.2001,89533.0986,231562.6835,81291.616,231562.6835,62190.2001,162266.9162,20877.7669,439.8147,59561.4085,80.0,22.0,1.0,0.0,1.0,0.0,458.1987,47.8651,0.0519,0.0,9.0,4.0,181.0,244.0,4274.4477,1042.6168,3.6988,2.3152,5.7467,3.8587,8.2059,8.5691,66.9215,75.9553,0.05379292,0.32258065,0.6175
29151,指责,"<entry id=""66965""><hwg><hw>指责</hw><pinyin>zhǐzé</pinyin></hwg><def><ps>动</ps>指摘；责备：<ex>横加～｜大家～他不爱护公物。</ex></def>",10.4285714285714,2.95924700847071,21.0,47.6190476190476,52.3809523809524,38.0,19.0,5.0,4.0,-1.31,0.97,26.0,2.0,1.0,23.0,-1.38,0.77,13.0,-1.23,1.17,13.0,2.14,0.9,7.0,1.94,1.06,16.0,468.0,13.95,2.6702,371.0,5.94,2.5694,1.0,42.0,709.476428571429,214.79552975797,-0.510623275206569,0.596994075407371,0.0,2.0,17.0,468.0,13.95,371.0,9.0,1.0,92.0,1.0,22020.0,1.0,7.0,1.0,1.0,1.0,2.827586,1.071346,29.0,指,责,2.0,LR,UD,PicPho,PicPho,zhi3ze2,zhi3,ze2,ʈʂɹ3tsɤ2,ʈʂɹ3,tsɤ2,ʈʂ,ɤ,4.0,2.0,2.0,3.0,2.0,10.1112,342.2716,121.6691,1364.0,69310.0,24638.0,13.9701,470.5128,215.812,468.0,22020.0,10100.0,8.8363,303.7251,93.3719,896.0,47290.0,14538.0,10.1112,4747.917,724.9592,79.0,34.0,382.4833,174.3958,17.0,9.0,8.0,3936.0,3467.0,2844.0,2497.0,2329.1,2327.1,4.0,12.0,9.0,2.1,1.4,1.5,扌,贝,19245.0025,3940.7309,233.0,52.0,3.0,4.0,82758.0726,71740.9081,93775.2372,45738.4062,62190.2001,45738.4062,141812.0682,81291.616,141812.0682,62190.2001,45738.4062,5465.9699,695.5004,14982.2165,80.0,34.0,1.0,0.0,1.0,0.0,463.358,166.6345,0.0519,0.0,9.0,7.0,181.0,52.0,4274.4477,548.2135,3.6988,1.8434,5.7467,5.2413,5.9471,7.1215,24.5714,37.2532,0.03561823,0.11826931,0.8301
29167,按揭,"<entry id=""00346""><hwg><hw>按揭</hw><pinyin>ànjiē</pinyin></hwg><def><ps>动</ps>一种购房或购物的贷款方式，以所购房屋或物品为抵押向银行贷款，然后分期偿还。</def>",18.5555555555556,4.2870835036561,18.0,44.4444444444444,55.5555555555556,49.0,19.0,5.0,4.0,-0.22,1.1,32.0,1.67,1.08,18.0,0.1,1.29,10.0,-0.36,1.0,22.0,0.88,0.64,8.0,2.3,0.95,10.0,31.0,0.92,1.4914,25.0,0.4,1.3979,1.0,30.0,912.542666666667,308.467334703126,0.265073137022597,0.965708686751354,25.0,2.0,21.0,31.0,0.92,25.0,9.0,1.0,23.0,1.0,6831.0,1.0,5.0,1.0,1.0,1.0,3.12,1.129897,25.0,按,揭,2.0,LR,LR,PicPho,PicPho,an4jie1,an4,jie1,an4tɕje1,an4,tɕje1,a,e,5.0,2.0,3.0,4.0,1.0,1.2009,176.0741,31.7679,162.0,35655.0,6433.0,0.9254,145.9615,36.453,31.0,6831.0,1706.0,1.2919,185.1252,30.3597,131.0,28824.0,4727.0,1.2009,766.4715,1209.2142,19.0,14.0,169.2661,36.9236,21.0,9.0,12.0,3751.0,4336.0,3541.0,3239.0,2292.5,2535.3,0.0,9.0,15.0,2.15,1.0,1.25,扌,扌,19245.0025,19245.0025,233.0,233.0,3.0,3.0,178279.6635,276420.7079,112852.3005,71647.235,231562.6835,71647.235,321278.7324,321278.7324,175418.8658,321278.7324,71647.235,32102.9652,5135.1594,69519.2809,19.0,14.0,0.0,0.0,0.0,0.0,252.8021,38.9251,0.0,0.0,5.0,9.0,158.0,164.0,512.4685,1169.0882,2.1263,0.0,6.5945,0.8254,6.0309,10.9681,8.7257,49.0223,0.00719744,1.0,0.6169
