order,headword,definition,WordAoA_AoA Mean,WordAoA_AoA SD,WordAoA_No. of Raters,WordAoA_Male %,WordAoA_Female %,WordAoA_Age Max,WordAoA_Age Min,WordAoA_Education Max,WordAoA_Education Min,ValenceArousal_Valence_Mean,ValenceArousal_Valence_SD,ValenceArousal_Valence_N,ValenceArousal_Arousal_Mean,ValenceArousal_Arousal_SD,ValenceArousal_Arousal_N,ValenceArousal_Men_Valence_Mean,ValenceArousal_Men_Valence_SD,ValenceArousal_Men_Valence_N,ValenceArousal_Women_Valence_Mean,ValenceArousal_Women_Valence_SD,ValenceArousal_Women_Valence_N,ValenceArousal_Men_Arousal_Mean,ValenceArousal_Men_Arousal_SD,ValenceArousal_Men_Arousal_N,ValenceArousal_Women_Arousal_Mean,ValenceArousal_Women_Arousal_SD,ValenceArousal_Women_Arousal_N,SUBTLEXWord_WCount,SUBTLEXWord_W/million,SUBTLEXWord_logW,SUBTLEXWord_W-CD,SUBTLEXWord_W-CD%,SUBTLEXWord_logW-CD,MELD_lexicality,MELD_N,MELD_RT,MELD_RTSD,MELD_zRT,MELD_zRTSD,MELD_ERR,MELD_length,MELD_tstroke,MELD_wfreq,MELD_wfreq/mil,MELD_cd,MELD_C1stroke,MELD_C2stroke,MELD_C1nwf,MELD_C2nwf,MELD_C1cf,MELD_C2cf,MELD_C1nom,MELD_C2nom,MELD_C1nop,MELD_C2nop,Concreteness_Mean of Valid Ratings,Concreteness_SD of Valid Ratings,Concreteness_No.of Valid Ratings,CLD_C1,CLD_C2,CLD_Length,CLD_C1Structure,CLD_C2Structure,CLD_C1Type,CLD_C2Type,CLD_Pinyin,CLD_C1Pinyin,CLD_C2Pinyin,CLD_IPA,CLD_C1IPA,CLD_C2IPA,CLD_InitialPhoneme,CLD_FinalPhoneme,CLD_Phonemes,CLD_C1Phonemes,CLD_C2Phonemes,CLD_C1Tone,CLD_C2Tone,CLD_Frequency,CLD_C1Frequency,CLD_C2Frequency,CLD_FrequencyRaw,CLD_C1FrequencyRaw,CLD_C2FrequencyRaw,CLD_FrequencySUBTL,CLD_C1FrequencySUBTL,CLD_C2FrequencySUBTL,CLD_FrequencyRawSUBTL,CLD_C1FrequencyRawSUBTL,CLD_C2FrequencyRawSUBTL,CLD_FrequencyWeibo,CLD_C1FrequencyWeibo,CLD_C2FrequencyWeibo,CLD_FrequencyRawWeibo,CLD_C1FrequencyRawWeibo,CLD_C2FrequencyRawWeibo,CLD_PhonologicalFrequency,CLD_C1PhonologicalFrequency,CLD_C2PhonologicalFrequency,CLD_C1FamilySize,CLD_C2FamilySize,CLD_C1FamilyFrequency,CLD_C2FamilyFrequency,CLD_Strokes,CLD_C1Strokes,CLD_C2Strokes,CLD_C1Pixels,CLD_C2Pixels,CLD_C1PictureSize,CLD_C2PictureSize,CLD_C1OLDPixels,CLD_C2OLDPixels,CLD_PhonologicalN,CLD_C1PhonologicalN,CLD_C2PhonologicalN,CLD_PLD,CLD_C1PLD,CLD_C2PLD,CLD_C1SR,CLD_C2SR,CLD_C1SRFrequency,CLD_C2SRFrequency,CLD_C1SRFamilySize,CLD_C2SRFamilySize,CLD_C1SRStrokes,CLD_C2SRStrokes,CLD_MeanPhonemeFrequency,CLD_C1MeanPhonemeFrequency,CLD_C2MeanPhonemeFrequency,CLD_MinPhonemeFrequency,CLD_C1MinPhonemeFrequency,CLD_C2MinPhonemeFrequency,CLD_MaxPhonemeFrequency,CLD_C1MaxPhonemeFrequency,CLD_C2MaxPhonemeFrequency,CLD_C1InitialPhonemeFrequency,CLD_C2InitialPhonemeFrequency,CLD_MeanDiphoneFrequency,CLD_MinDiphoneFrequency,CLD_MaxDiphoneFrequency,CLD_C1Friends,CLD_C2Friends,CLD_C1HomographTypes,CLD_C2HomographTypes,CLD_C1HomographTokens,CLD_C2HomographTokens,CLD_C1FriendsFrequency,CLD_C2FriendsFrequency,CLD_C1HomographsFrequency,CLD_C2HomographsFrequency,CLD_C1HomophoneTypes,CLD_C2HomophoneTypes,CLD_C1HomophoneTokens,CLD_C2HomophoneTokens,CLD_C1HomophonesFrequency,CLD_C2HomophonesFrequency,CLD_C1Entropy,CLD_C1BackwardEntropy,CLD_C1RE,CLD_C2RE,CLD_PMI,CLD_PSPMI,CLD_TScore,CLD_PSTScore,CLD_C1ConditionalProbability,CLD_C1BackwardConditionalProbability,CLD_EntropyCharacterFrequencies
64401,重力,"<entry id=""67585""><hwg><hw>重力</hw><pinyin>zhònglì</pinyin></hwg><def><ps>名</ps></def><def><num>❶</num> 地球吸引其他物体的力，力的方向指向地心。物体落到地上就是这种力作用的结果。也叫地心引力。</def><def><num>❷</num> 泛指任何天体吸引其他物体的力，如月球重力、火星重力等。</def>",13.8260869565217,5.26266588089279,23.0,52.1739130434783,47.8260869565217,49.0,19.0,5.0,4.0,0.2,0.65,25.0,1.65,1.06,26.0,0.38,0.87,13.0,0.0,0.0,12.0,1.77,1.3,13.0,1.54,0.78,13.0,191.0,5.69,2.281,107.0,1.71,2.0294,1.0,39.0,774.299487179487,253.477817828916,-0.320248918047892,0.66914748404465,2.5,2.0,11.0,191.0,5.69,107.0,9.0,1.0,203.0,1.0,39372.0,1.0,10.0,1.0,2.0,1.0,3.185185,1.35978,27.0,重,力,2.0,SG,SG,PicSyn,Picto,zhong4li4,zhong4,li4,ʈʂʊŋ4li4,ʈʂʊŋ4,li4,ʈʂ,i,5.0,3.0,2.0,4.0,4.0,2.046,899.0123,1358.479,276.0,182050.0,275092.0,5.7015,841.2821,958.5256,191.0,39372.0,44859.0,0.8383,916.3648,1478.6962,85.0,142678.0,230233.0,2.046,1361.2009,3582.2683,181.0,268.0,1126.5382,1516.6642,11.0,9.0,2.0,4594.0,2326.0,1805.0,2332.0,2537.95,2259.55,5.0,15.0,18.0,1.7,1.25,1.0,里,力,4074.8642,6800.9383,4.0,25.0,7.0,2.0,119539.1016,80828.9227,177604.3699,30825.1594,30825.1594,71393.2172,283815.5226,149471.4085,283815.5226,62190.2001,71393.2172,13395.543,3190.1927,30825.1594,138.0,268.0,2.0,0.0,49.0,0.0,1006.6271,1611.5345,275.2928,0.0,4.0,27.0,80.0,380.0,352.5278,1968.6879,2.9629,4.4199,5.4804,5.8299,-0.9845,-0.384,-0.9952,-0.3817999999999999,0.00250034,0.00187615,0.9699
64415,重复,"<entry id=""07239""><hwg><hw>重复</hw><pinyin>chóngfù</pinyin></hwg><def><ps>动</ps></def><def><num>❶</num> （相同的东西）又一次出现：<ex>内容～｜这一段的意思跟第二段～了。</ex></def><def><num>❷</num> 又一次做（相同的事情）：<ex>他把说过的话又～了一遍。</ex></def>",8.5,3.91273865847488,22.0,59.0909090909091,40.9090909090909,44.0,19.0,4.0,3.0,-0.13,0.87,23.0,1.65,0.85,26.0,-0.29,0.91,14.0,0.11,0.78,9.0,2.08,0.79,12.0,1.29,0.73,14.0,1262.0,37.62,3.1011,878.0,14.06,2.9435,1.0,38.0,602.182631578948,168.665072750289,-0.748854515287865,0.605578681632641,2.56410256410256,2.0,18.0,1262.0,37.62,878.0,9.0,1.0,203.0,1.0,39372.0,1.0,10.0,1.0,2.0,1.0,2.814815,1.039121,27.0,重,复,2.0,SG,UD,PicSyn,PicPho,chong2fu4,chong2,fu4,ʈʂʰʊŋ2fu4,ʈʂʰʊŋ2,fu4,ʈʂʰ,u,5.0,3.0,2.0,2.0,4.0,43.4099,899.0123,378.0642,5856.0,182050.0,76558.0,37.6716,841.2821,278.6538,1262.0,39372.0,13041.0,45.3057,916.3648,407.9448,4594.0,142678.0,63517.0,43.4099,550.7042,1936.4715,181.0,81.0,1126.5382,531.7346,18.0,9.0,9.0,4594.0,4017.0,1805.0,2974.0,2537.95,2607.65,2.0,11.0,23.0,1.9,1.45,1.0,里,夂,4074.8642,1265.0469,4.0,3.0,7.0,3.0,85375.7287,69540.0494,109129.2476,25493.1801,28323.5804,25493.1801,192765.315,149471.4085,192765.315,28323.5804,25493.1801,9766.7772,1033.1653,30825.1594,47.0,82.0,2.0,0.0,140.0,0.0,231.4603,498.599,1009.0956,0.0,2.0,18.0,54.0,321.0,275.834,1394.4626,2.9629,2.5616,5.4804,6.2606,4.6898,5.6517,32.1751,45.7866,0.05305069,0.1230821,0.8763999999999998
64433,重心,"<entry id=""67606""><hwg><hw>重心</hw><pinyin>zhòngxīn</pinyin></hwg><def><ps>名</ps></def><def><num>❶</num> 物体内各点所受的重力产生合力，这个合力的作用点叫作这个物体的重心。</def><def><num>❷</num> 三角形三条中线相交于一点，这个点叫作三角形的重心。</def><def><num>❸</num> 事情的中心或主要部分：<ex>工作～｜问题的～。</ex></def>",12.55,3.25212481148459,20.0,60.0,40.0,54.0,20.0,5.0,3.0,0.22,0.64,27.0,2.35,0.93,17.0,0.31,0.7,16.0,0.09,0.54,11.0,2.44,0.88,9.0,2.25,1.04,8.0,118.0,3.52,2.0719,98.0,1.57,1.9912,1.0,38.0,759.176578947369,333.604702307227,-0.273933125685389,0.94735694487577,7.31707317073171,2.0,13.0,118.0,3.52,98.0,9.0,1.0,203.0,1.0,39372.0,1.0,10.0,1.0,2.0,1.0,2.933333,0.980265,30.0,重,心,2.0,SG,SG,PicSyn,Picto,zhong4xin1,zhong4,xin1,ʈʂʊŋ4ɕin1,ʈʂʊŋ4,ɕin1,ʈʂ,n,6.0,3.0,3.0,4.0,1.0,3.1579,899.0123,3688.8741,426.0,182050.0,746997.0,3.5224,841.2821,1782.4359,118.0,39372.0,83418.0,3.0375,916.3648,4261.9075,308.0,142678.0,663579.0,3.1579,1361.2009,9409.8221,181.0,431.0,1126.5382,4197.7539,13.0,9.0,4.0,4594.0,1899.0,1805.0,2545.0,2537.95,2520.5,5.0,15.0,9.0,1.7,1.25,1.45,里,心,4074.8642,19695.9012,4.0,59.0,7.0,4.0,137840.2965,80828.9227,194851.6704,30825.1594,30825.1594,69176.805,283815.5226,149471.4085,283815.5226,62190.2001,69176.805,19145.315,5688.9844,30825.1594,138.0,435.0,2.0,0.0,49.0,0.0,1005.5152,4944.4552,275.2928,0.0,4.0,7.0,80.0,181.0,352.5278,4462.209,2.9629,4.4587,5.4804,4.5667,-2.0551,-0.9032,-2.751,-1.1307,0.00385922,0.00130912,0.7137999999999999
64442,重新,"<entry id=""07268""><hwg><hw>重新</hw><pinyin>chóngxīn</pinyin></hwg><def><ps>副</ps></def><def><num>❶</num> 再一次：<ex>～抄写一遍｜他～来到战斗过的地方。</ex></def><def><num>❷</num> 表示从头另行开始（变更方式或内容）：<ex>～部署｜～做人。</ex></def>",9.73913043478261,3.88724477448474,23.0,30.4347826086957,69.5652173913043,49.0,20.0,5.0,2.0,0.56,0.82,25.0,2.29,1.0,24.0,0.56,0.73,16.0,0.56,1.01,9.0,2.29,0.95,7.0,2.29,1.05,17.0,4637.0,138.23,3.6662,2703.0,43.3,3.4318,1.0,41.0,642.035365853659,196.401182240555,-0.61370152681282,0.620256262375238,0.0,2.0,22.0,4637.0,138.23,2703.0,9.0,1.0,203.0,1.0,39372.0,1.0,10.0,1.0,2.0,1.0,3.181818,1.006473,22.0,重,新,2.0,SG,LR,PicSyn,PicPho,chong2xin1,chong2,xin1,ʈʂʰʊŋ2ɕin1,ʈʂʰʊŋ2,ɕin1,ʈʂʰ,n,6.0,3.0,3.0,2.0,1.0,101.2898,899.0123,3202.6765,13664.0,182050.0,648542.0,138.4179,841.2821,758.4829,4637.0,39372.0,35497.0,89.0237,916.3648,3937.3475,9027.0,142678.0,613045.0,101.2898,550.7042,9409.8221,181.0,124.0,1126.5382,2972.3277,22.0,9.0,13.0,4594.0,4149.0,1805.0,3687.0,2537.95,3101.5,5.0,11.0,9.0,1.75,1.45,1.45,里,斤,4074.8642,4087.2642,4.0,7.0,7.0,4.0,132195.8599,69540.0494,194851.6704,28323.5804,28323.5804,69176.805,283815.5226,149471.4085,283815.5226,28323.5804,69176.805,17824.9889,1033.1653,30825.1594,47.0,124.0,2.0,0.0,140.0,0.0,173.5804,4034.2476,1009.0956,0.0,2.0,7.0,54.0,492.0,275.834,5274.2847,2.9629,1.9029,5.4804,7.1068,3.4628,5.4511,30.3877,65.0447,0.12378493,0.10710227,0.7587
64456,重点,"<entry id=""67572""><hwg><hw>重点</hw><pinyin>zhòngdiǎn</pinyin></hwg><def><num>❶</num> <ps>名</ps>同类事物中重要的或主要的部分：<ex>～试验区｜～工作｜工业建设的～。</ex></def><def><num>❷</num> <ps>副</ps>有重点地：<ex>～推广｜～发展｜～进攻。</ex></def>",9.72222222222222,3.90784362917266,18.0,83.3333333333333,16.6666666666667,47.0,19.0,4.0,3.0,0.73,0.92,26.0,2.77,0.99,26.0,0.7,0.95,10.0,0.75,0.93,16.0,2.75,0.86,16.0,2.8,1.23,10.0,1178.0,35.12,3.0711,857.0,13.73,2.933,1.0,40.0,654.0695,266.766043806082,-0.743951840026388,0.578689442039683,0.0,2.0,18.0,1178.0,35.12,857.0,9.0,1.0,203.0,1.0,39372.0,1.0,10.0,1.0,2.0,1.0,2.740741,1.227649,27.0,重,点,2.0,SG,UD,PicSyn,PicPho,zhong4dian3,zhong4,dian3,ʈʂʊŋ4tjɛn3,ʈʂʊŋ4,tjɛn3,ʈʂ,n,7.0,3.0,4.0,4.0,3.0,36.1675,899.0123,2556.3951,4879.0,182050.0,517670.0,35.1642,841.2821,2735.5769,1178.0,39372.0,128025.0,36.499,916.3648,2502.5369,3701.0,142678.0,389645.0,36.1675,1361.2009,3313.2765,181.0,188.0,1126.5382,1652.8762,18.0,9.0,9.0,4594.0,2924.0,1805.0,2260.0,2537.95,2558.15,3.0,15.0,8.0,2.2,1.25,1.6,里,灬,4074.8642,6163.1901,4.0,20.0,7.0,4.0,116789.6654,80828.9227,143760.2224,30825.1594,30825.1594,45168.6212,231562.6835,149471.4085,231562.6835,62190.2001,122890.7191,21840.7413,3485.5226,45168.6212,138.0,196.0,2.0,0.0,49.0,0.0,972.5056,3061.4603,275.2928,0.0,4.0,3.0,80.0,34.0,352.5278,215.6486,2.9629,4.0721,5.4804,4.5711,2.8082,3.4563,13.6435,18.109,0.04419985,0.02687207,0.8269999999999998
64461,重生,"<entry id=""07255""><hwg><hw>重生</hw><pinyin>chóngshēng</pinyin></hwg><def><ps>动</ps></def><def><num>❶</num> 死而复生。</def><def><num>❷</num> 机体的组织或器官的某一部分丧失或受到损伤后，重新生长。</def><ci><div class=""title"">词语</div><div class=""cont""><a href=""entry://重生父母"">重生父母</a></div></ci>",13.0,2.8619008002508,22.0,59.0909090909091,40.9090909090909,42.0,18.0,5.0,3.0,1.32,0.89,22.0,2.96,1.18,26.0,1.0,0.89,6.0,1.44,0.89,16.0,3.0,1.07,8.0,2.94,1.26,18.0,73.0,2.18,1.8633,49.0,0.78,1.6902,1.0,39.0,764.611538461538,278.506283965187,-0.279736025533106,0.806342834554984,2.5,2.0,14.0,73.0,2.18,49.0,9.0,1.0,203.0,1.0,39372.0,1.0,10.0,1.0,2.0,1.0,3.133333,1.195778,30.0,重,生,2.0,SG,SG,PicSyn,PicSyn,chong2sheng1,chong2,sheng1,ʈʂʰʊŋ2ʂəŋ1,ʈʂʰʊŋ2,ʂəŋ1,ʈʂʰ,ŋ,6.0,3.0,3.0,2.0,1.0,16.0934,899.0123,3215.2988,2171.0,182050.0,651098.0,2.1791,841.2821,3477.0299,73.0,39372.0,162725.0,20.6903,916.3648,3136.6281,2098.0,142678.0,488373.0,16.0934,550.7042,5159.9185,181.0,378.0,1126.5382,4243.2691,14.0,9.0,5.0,4594.0,3031.0,1805.0,1725.0,2537.95,2230.8,5.0,11.0,21.0,1.75,1.45,1.0,里,生,4074.8642,3225.0667,4.0,2.0,7.0,5.0,89543.6842,69540.0494,109547.319,28323.5804,28323.5804,89533.0986,149471.4085,149471.4085,149471.4085,28323.5804,89637.45,16164.3291,1033.1653,31085.2483,47.0,381.0,2.0,1.0,140.0,1.0,258.7769,4082.7947,1009.0956,443.3062,2.0,5.0,54.0,221.0,275.834,1061.0304,2.9629,3.8856,5.4804,5.1353,0.3153,1.6348,0.8785,4.7929,0.01966753,0.00760277,0.7573999999999999
64482,重赏,"<entry id=""67596""><hwg><hw>重赏</hw><pinyin>zhòngshǎng</pinyin></hwg><def><num>❶</num> <ps>动</ps>用大量的钱或物奖赏：<ex>～有功人员｜～之下，必有勇夫。</ex></def><def><num>❷</num> <ps>名</ps>数额大或很贵重的奖励：<ex>这项发明得到了100万元～。</ex></def>",12.0,4.63896540189728,26.0,61.5384615384615,38.4615384615385,50.0,19.0,5.0,4.0,1.38,1.2,26.0,3.29,0.69,24.0,1.2,1.55,10.0,1.5,0.97,16.0,3.18,0.87,11.0,3.38,0.51,13.0,3.0,0.09,0.4771,3.0,0.05,0.4771,1.0,39.0,732.330512820513,261.605359694298,-0.444869707148933,0.663825163972856,2.5,2.0,21.0,3.0,0.09,3.0,9.0,1.0,203.0,1.0,39372.0,1.0,10.0,1.0,2.0,1.0,3.037037,1.159625,27.0,重,赏,2.0,SG,UD,PicSyn,PicPho,zhong4shang3,zhong4,shang3,ʈʂʊŋ4ʂaŋ3,ʈʂʊŋ4,ʂaŋ3,ʈʂ,ŋ,6.0,3.0,3.0,4.0,3.0,0.0741,899.0123,72.2667,10.0,182050.0,14634.0,0.0896,841.2821,52.6496,3.0,39372.0,2464.0,0.069,916.3648,78.1631,7.0,142678.0,12170.0,0.0741,1361.2009,99.2513,181.0,26.0,1126.5382,88.7546,21.0,9.0,12.0,4594.0,3808.0,1805.0,2814.0,2537.95,2604.2,1.0,15.0,21.0,2.1,1.25,1.0,里,贝,4074.8642,3940.7309,4.0,52.0,7.0,4.0,133812.3931,80828.9227,186795.8636,30825.1594,30825.1594,89637.45,321278.7324,149471.4085,321278.7324,62190.2001,89637.45,22766.5886,3803.6694,60500.3632,138.0,26.0,2.0,0.0,49.0,0.0,1008.599,99.0141,275.2928,0.0,4.0,1.0,80.0,2.0,352.5278,0.1630999999999999,2.9629,1.2958,5.4804,5.6815,-1.9546,-1.4132,-0.3977,-0.2775,9.059e-05,0.00091929,0.3821
64490,重量,"<entry id=""67588""><hwg><hw>重量</hw><pinyin>zhòngliàng</pinyin></hwg><def><ps>名</ps></def><def><num>❶</num> 物体受到的重力的大小。重量随高度或纬度变化而有微小差别。在高处比在低处小一些，在两极比在赤道大一些。</def><def><num>❷</num> 习惯上用来指质量。</def><ci><div class=""title"">词语</div><div class=""cont""><a href=""entry://重量级"">重量级</a></div></ci>",10.0,5.25357021462548,16.0,43.75,56.25,43.0,21.0,5.0,4.0,0.25,0.61,24.0,1.89,1.01,27.0,0.38,0.65,13.0,0.09,0.54,11.0,1.86,0.95,14.0,1.92,1.12,13.0,261.0,7.78,2.4166,193.0,3.09,2.2856,1.0,40.0,643.2685,151.396964582753,-0.64871947108518,0.424639407192224,0.0,2.0,21.0,261.0,7.78,193.0,9.0,1.0,203.0,1.0,39372.0,1.0,10.0,1.0,2.0,1.0,2.24,1.234234,25.0,重,量,2.0,SG,UD,PicSyn,PicSyn,zhong4liang4,zhong4,liang4,ʈʂʊŋ4ljaŋ4,ʈʂʊŋ4,ljaŋ4,ʈʂ,ŋ,7.0,3.0,4.0,4.0,4.0,6.9904,899.0123,446.3852,943.0,182050.0,90393.0,7.791,841.2821,277.2009,261.0,39372.0,12973.0,6.7258,916.3648,497.2383,682.0,142678.0,77420.0,6.9904,1361.2009,1142.1868,181.0,141.0,1126.5382,613.106,21.0,9.0,12.0,4594.0,4291.0,1805.0,1633.0,2537.95,2905.0,2.0,15.0,9.0,1.9,1.25,1.45,里,里,4074.8642,4074.8642,4.0,4.0,7.0,7.0,137149.856,80828.9227,179390.556,30825.1594,30825.1594,71393.2172,321278.7324,149471.4085,321278.7324,62190.2001,71393.2172,31947.4907,3190.1927,81215.1816,138.0,115.0,2.0,3.0,49.0,26.0,1001.6827,601.2528,275.2928,18.7102,4.0,6.0,80.0,50.0,352.5278,533.9437,2.9629,4.4725,5.4804,5.6255,1.8382,2.2758,3.6012,4.6168,0.00854283,0.01185597,0.9167
64499,野人,"<entry id=""60401""><hwg><hw>野人</hw><pinyin>yěrén</pinyin></hwg><def><ps>名</ps></def><def><num>❶</num> 古时指生活在乡间的人。</def><def><num>❷</num> 指未开化的人。</def><def><num>❸</num> 指性情粗野的人。</def>",11.2272727272727,3.99918822931686,22.0,63.6363636363636,36.3636363636364,50.0,22.0,5.0,3.0,-0.6,0.82,25.0,2.42,1.36,26.0,-0.29,0.83,14.0,-1.0,0.63,11.0,2.5,1.38,12.0,2.36,1.39,14.0,107.0,3.19,2.0294,85.0,1.36,1.9294,1.0,38.0,732.331315789474,339.779635552309,-0.465661270023078,0.908051455552875,5.0,2.0,13.0,107.0,3.19,85.0,11.0,1.0,65.0,1.0,4775.0,1.0,7.0,1.0,1.0,1.0,2.074074,0.957799,27.0,野,人,2.0,LR,SG,PicPho,Picto,ye3ren2,ye3,ren2,jie3ɻən2,jie3,ɻən2,j,n,6.0,3.0,3.0,3.0,2.0,1.5271,158.0247,8774.3259,206.0,32000.0,1776801.0,3.194,102.0299,7976.3248,107.0,4775.0,373292.0,0.9763,174.8555,9014.1875,99.0,27225.0,1403509.0,1.5271,5237.0126,11978.0726,71.0,625.0,103.5285,5702.1349,13.0,11.0,2.0,3947.0,1725.0,2880.0,2346.0,2834.9,1925.2,1.0,4.0,14.0,2.45,1.8,1.3,里,人,4074.8642,19691.0617,4.0,18.0,7.0,2.0,149891.8001,183575.063,116208.5372,27529.8295,91490.8006,27529.8295,283815.5226,283815.5226,231562.6835,175418.8658,27529.8295,17878.2861,640.8154,59561.4085,71.0,625.0,0.0,1.0,0.0,3.0,162.6316,11933.2617,0.0,109.9407,2.0,3.0,13.0,28.0,5072.854,43.2839,3.6832,5.0417,3.9853,4.5563,-0.0218,0.8994999999999999,-0.0187,0.783,0.02003696,0.00042537,0.1283
64525,野蛮,"<entry id=""60394""><hwg><hw>野蛮</hw><pinyin>yěmán</pinyin></hwg><def><ps>形</ps></def><def><num>❶</num> 不文明；没有开化。</def><def><num>❷</num> 蛮横残暴；粗鲁：<ex>～屠杀｜举止～。</ex></def>",10.3333333333333,3.89015852290537,21.0,38.0952380952381,61.9047619047619,38.0,20.0,5.0,4.0,-1.69,0.59,32.0,3.16,0.9,19.0,-1.9,0.57,10.0,-1.59,0.59,22.0,3.13,0.99,8.0,3.18,0.87,11.0,410.0,12.22,2.6128,285.0,4.57,2.4548,1.0,40.0,778.15325,393.125620174881,-0.221009215201724,1.06242667424567,0.0,2.0,23.0,410.0,12.22,285.0,11.0,1.0,65.0,1.0,4775.0,1.0,7.0,1.0,1.0,1.0,3.454545,0.832575,33.0,野,蛮,2.0,LR,UD,PicPho,Other,ye3man2,ye3,man2,jie3man2,jie3,man2,j,n,6.0,3.0,3.0,3.0,2.0,27.4277,158.0247,58.2815,3700.0,32000.0,11802.0,12.2388,102.0299,25.3846,410.0,4775.0,1188.0,32.4458,174.8555,68.1696,3290.0,27225.0,10614.0,27.4277,5237.0126,110.0815,71.0,7.0,103.5285,29.748,23.0,11.0,12.0,3947.0,3861.0,2880.0,3167.0,2834.9,2526.75,1.0,4.0,21.0,2.35,1.8,1.0,里,虫,4074.8642,1653.4963,4.0,97.0,7.0,6.0,192549.9864,183575.063,201524.9098,51733.3136,91490.8006,51733.3136,321278.7324,283815.5226,321278.7324,175418.8658,51733.3136,19126.3751,463.0541,69519.2809,71.0,7.0,0.0,0.0,0.0,0.0,136.7309,41.1268,0.0,0.0,2.0,4.0,13.0,13.0,5072.854,41.5271,3.6832,0.0066,3.9853,3.6109,11.5865,12.0977,290.3308,346.6475,0.3598871699999999,0.99945975,0.8407
64528,野餐,"<entry id=""60384""><hwg><hw>野餐</hw><pinyin>yěcān</pinyin></hwg><def><num>❶</num> <ps>动</ps>带了食物到野外去吃。</def><def><num>❷</num> <ps>名</ps>带到野外去吃的食物。</def>",10.5185185185185,5.33760512683624,27.0,44.4444444444444,55.5555555555556,46.0,16.0,5.0,3.0,0.76,0.97,25.0,2.16,0.99,25.0,0.69,0.85,13.0,0.83,1.11,12.0,1.92,0.79,12.0,2.38,1.12,13.0,254.0,7.57,2.4048,188.0,3.01,2.2742,1.0,40.0,692.40975,179.195544866317,-0.444081117441376,0.551010247295433,4.76190476190476,2.0,27.0,254.0,7.57,188.0,11.0,1.0,65.0,1.0,4775.0,1.0,7.0,1.0,1.0,1.0,1.538462,0.581774,26.0,野,餐,2.0,LR,LR,PicPho,PicPho,ye3can1,ye3,can1,jie3tsʰan1,jie3,tsʰan1,j,n,6.0,3.0,3.0,3.0,1.0,2.2239,158.0247,301.4025,300.0,32000.0,61034.0,7.5821,102.0299,225.3632,254.0,4775.0,10547.0,0.4536,174.8555,324.2582,46.0,27225.0,50487.0,2.2239,5237.0126,1258.1468,71.0,50.0,103.5285,358.5397,27.0,11.0,16.0,3947.0,4347.0,2880.0,4343.0,2834.9,3151.6,2.0,4.0,24.0,2.35,1.8,1.0,里,食,4074.8642,717.1111,4.0,5.0,7.0,9.0,186179.1648,183575.063,188783.2666,13508.384,91490.8006,13508.384,321278.7324,283815.5226,321278.7324,175418.8658,13508.384,18110.9489,46.2639,69519.2809,71.0,50.0,0.0,0.0,0.0,0.0,161.9348,401.1564,0.0,0.0,2.0,1.0,13.0,44.0,5072.854,854.7665,3.6832,2.8925,3.9853,5.2346,4.3983,5.1678,6.5233,8.6924,0.02918004,0.00819695,0.9286
64743,鉴定,"<entry id=""25401""><hwg><hw>鉴定</hw><pinyin>jiàndìng</pinyin></hwg><def><num>❶</num> <ps>动</ps>鉴别和评定（人的优缺点）：<ex>～书｜自我～。</ex></def><def><num>❷</num> <ps>名</ps>评定人的优缺点的文字：<ex>写～｜一份～。</ex></def><def><num>❸</num> <ps>动</ps>辨别并确定事物的真伪、优劣等：<ex>～碑帖｜～出土文物的年代。</ex></def><ci><div class=""title"">词语</div><div class=""cont""><a href=""entry://鉴定人"">鉴定人</a></div></ci>",12.2272727272727,4.13960911637363,22.0,54.5454545454545,45.4545454545455,48.0,18.0,5.0,3.0,0.04,1.0,26.0,2.35,1.09,26.0,0.0,1.13,15.0,0.09,0.83,11.0,2.33,0.89,12.0,2.36,1.28,14.0,331.0,9.87,2.5198,204.0,3.27,2.3096,1.0,40.0,660.88975,184.339793824111,-0.497306551161554,0.743021494731822,0.0,2.0,21.0,331.0,9.87,204.0,13.0,1.0,16.0,1.0,1316.0,1.0,4.0,1.0,1.0,1.0,3.038462,1.21592,26.0,鉴,定,2.0,UD,UD,PicPho,PicSyn,jian4ding4,jian4,ding4,tɕjan4tiŋ4,tɕjan4,tiŋ4,tɕ,ŋ,7.0,4.0,3.0,4.0,4.0,16.301,39.3728,1269.8667,2199.0,7973.0,257148.0,9.8806,28.1197,1744.8077,331.0,1316.0,81657.0,18.4221,42.7553,1127.1098,1868.0,6657.0,175491.0,16.301,4401.4752,1771.2009,15.0,138.0,46.3825,1556.0341,21.0,13.0,8.0,4150.0,3251.0,3668.0,2531.0,3011.6,2438.65,3.0,5.0,12.0,1.8,1.65,1.3,金,宀,780.7111,14193.9605,4.0,51.0,8.0,3.0,193726.4524,199976.8792,185392.55,71647.235,71647.235,122890.7191,321278.7324,321278.7324,283815.5226,71647.235,122890.7191,39630.1532,5767.8651,81215.1816,15.0,138.0,0.0,0.0,0.0,0.0,31.1712,1645.7524,0.0,0.0,20.0,6.0,416.0,32.0,4354.003,109.1475,1.4399,3.1374,2.6581,5.4863,6.3179,6.5644,35.6095,38.8628,0.4040051399999999,0.01142522,0.1948
